"id","age","female","educ","educ3","marital","union","ses","income","relig","bornswe","foreignpar","urban","county","land","polint","inteff","dem_pref","dem_courts","dem_strong","dem_women","run_business","run_experts","run_referenda","demlevel","tr_parl","tr_govt","tr_court","tr_sci","tr_party","tr_media","tr_socmed","govperf","govcovid","econ","satvote","satchoice","satdem","fair","exteff","fairgroups","health","pand_unity","pand_dem","pand_fin","covid","news_tv","news_web","news_soc","like_s","like_sd","like_m","like_v","like_c","like_kd","like_mp","like_l","lead_andersson","lead_akesson","lead_kristersson","lead_dadgostar","lead_loof","lead_busch","lead_stenevi","lead_pehrson","lr_s","lr_sd","lr_m","lr_v","lr_c","lr_kd","lr_mp","lr_l","lr_self","turnout","vote","prevvote","switched","bloc","vote_sd","vote_right","vote_inc","pid","pid_close","wt"
"0000000207",60,0,6,"No degree","Divorced",1,"White collar",5,1,1,0,2,"Halland","Götaland",3,5,4,4,1,1,1,1,1,10,3,3,4,4,2,3,1,3,4,1,3,2,4,5,5,3,2,3,3,2,1,7,7,0,4,0,2,3,7,2,3,2,8,9,4,4,8,1,4,7,5,8,9,1,7,10,2,7,7,1,"C","M",1,"Left",0,0,0,0,2,0.7712
"0000002423",19,0,4,"No degree","Single",0,"Worker",3,2,1,0,1,"Uppsala","Svealand",3,4,5,4,5,4,3,3,3,6,2,3,2,1,3,2,2,1,3,3,,3,3,,5,2,2,3,3,2,1,3,3,4,0,10,8,0,0,8,0,3,2,10,8,0,0,7,0,0,2,9,7,0,0,8,0,5,9,1,,,,,,,,0,2,1.7851
"0000001573",74,0,3,"No degree","Single",0,"Worker",2,1,1,0,1,"Västra Götaland","Götaland",2,4,5,5,4,3,2,4,3,2,2,2,1,3,2,2,1,1,1,2,,3,3,5,3,2,2,4,3,3,,2,0,0,1,9,9,2,2,6,2,5,1,9,9,1,1,9,1,6,0,10,10,0,3,8,0,4,9,1,,,,,,,,0,1,0.7541
"0000001575",40,0,4,"No degree","Married",0,"Worker",2,2,1,1,4,"Stockholm","Svealand",3,4,3,3,2,3,5,3,4,3,2,2,3,2,1,1,3,2,2,2,2,1,2,3,3,2,2,1,2,3,1,0,7,6,0,6,7,0,4,7,0,3,0,5,5,0,2,8,0,2,4,4,4,2,3,7,2,3,8,1,,,,,,,0,0,2,1.6791
"0000001024",32,1,5,"No degree","Single",1,"White collar",1,2,1,0,2,"Västra Götaland","Götaland",3,3,4,5,3,4,1,1,1,2,1,1,1,3,1,2,2,1,3,1,2,3,1,3,1,1,1,5,1,1,1,5,0,0,4,0,0,4,0,0,0,0,10,0,0,10,0,10,0,0,0,5,10,0,10,10,0,10,0,1,"S","V",1,"Left",0,0,1,1,1,1.2661
"0000000166",26,1,8,"Postgraduate","Single",1,"White collar",5,1,1,0,4,"Stockholm","Svealand",2,4,5,5,2,1,1,2,2,9,3,3,3,4,2,4,2,4,4,2,4,4,3,5,5,2,3,2,2,3,1,0,0,7,10,0,3,1,10,0,4,1,10,0,1,1,10,0,5,0,3,10,9,0,4,10,5,8,4,1,"S","S",0,"Left",0,0,1,0,2,1.073
"0000001587",60,0,,,"Single",,,2,,1,0,,"Kalmar","Götaland",2,4,4,,,,1,,,6,3,,,,,,,2,3,2,,2,3,3,4,3,3,4,,,0,1,,,6,5,6,5,5,6,5,5,6,6,6,6,5,6,5,4,5,5,5,5,5,5,5,5,,1,,,,,,,,0,,1.5282
"0000002215",75,0,3,"No degree","Married",0,"Worker",1,3,1,0,2,"Värmland","Svealand",3,5,5,3,4,4,1,1,2,10,4,4,3,3,3,3,2,3,4,4,4,3,4,5,5,3,4,3,4,4,0,5,0,0,10,1,1,8,5,5,1,1,10,1,0,3,5,5,9,1,0,10,10,0,0,10,0,10,1,1,"S","S",0,"Left",0,0,1,1,1,0.7541
"0000001588",61,0,3,"No degree","Married",1,"Worker",3,2,1,0,1,"Skåne","Götaland",2,3,5,2,1,3,2,4,4,8,2,2,3,3,,3,1,2,3,3,3,3,3,5,3,2,3,3,3,3,1,3,,0,8,8,2,2,4,7,0,2,7,8,1,2,3,6,0,2,5,7,9,1,5,5,1,7,5,1,"S",,,"Left",0,0,1,0,,1.1984
"0000001595",63,0,3,"No degree","Married",1,,3,3,0,,1,"Västra Götaland","Götaland",2,4,4,4,4,4,,,4,10,,3,,,,,,3,4,4,2,2,2,5,5,3,4,,,,1,1,1,1,10,,,,,,,,10,,,,,,,,10,,,,,,,,8,1,"SD",,,"Right",1,1,0,1,1,1.1008
"0000002504",20,1,,,"Single",,,,,1,1,,"Halland","Götaland",2,3,5,4,4,4,4,3,4,5,3,3,3,4,3,2,3,2,3,,3,3,,,4,,,,,,,2,1,3,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,1,"S",,,"Left",0,0,1,,,1.346
"0000001607",65,0,3,"No degree","Divorced",1,"Worker",2,1,1,0,1,"Dalarna","Svealand",2,3,3,3,3,3,3,3,3,2,2,2,1,2,2,1,1,1,1,2,3,3,2,3,2,1,1,3,2,3,1,0,0,1,2,10,7,2,0,7,0,2,0,10,8,2,0,8,0,2,0,10,10,0,0,10,0,,10,1,"SD","SD",0,"Right",1,1,0,1,2,0.7541
"0000000383",42,1,8,"Postgraduate","Divorced",1,"White collar",5,1,1,0,2,"Västra Götaland","Götaland",2,5,5,4,3,1,1,1,1,5,3,3,3,3,3,3,2,4,4,1,4,3,2,2,5,1,3,5,4,2,1,0,7,7,10,0,0,7,10,0,10,0,10,0,0,7,10,0,7,2,0,10,10,0,5,10,3,10,2,1,"S","MP",1,"Left",0,0,1,1,2,0.7658
"0000001413",18,1,3,"No degree","Single",0,,,1,1,1,4,"Uppsala","Svealand",2,2,3,3,4,,,3,3,9,3,3,,3,3,3,3,3,,3,,,3,5,3,2,3,4,3,3,1,1,0,7,5,2,5,5,,5,5,5,5,2,5,5,5,5,5,5,0,10,8,0,1,9,1,7,3,,,,,,,,,0,,2.2604
"0000001609",34,0,4,"No degree","Married",0,"Worker",1,1,1,0,2,"Jönköping","Götaland",2,4,4,3,4,3,3,3,4,9,3,3,3,3,2,2,2,3,3,1,3,3,3,5,3,2,3,2,3,3,1,4,,,8,7,8,4,5,9,1,9,9,7,4,3,3,9,2,8,4,10,10,1,5,8,0,6,7,1,"KD","KD",0,"Right",0,1,0,0,2,1.6791
"0000000047",42,0,4,"No degree","Divorced",1,"White collar",4,1,1,0,1,"Gävleborg","Norrland",3,4,5,5,2,2,4,4,2,7,3,3,3,3,2,2,2,2,3,2,,3,3,4,4,3,3,1,3,3,1,2,1,4,7,2,9,6,4,2,0,2,6,0,8,6,4,1,1,1,3,10,8,1,4,6,4,6,7,1,,"S",,,,,,0,,1.1984
"0000001222",21,1,4,"No degree","Single",1,"Worker",5,1,1,0,2,"Norrbotten","Norrland",3,4,5,3,2,1,1,1,3,9,3,3,3,3,3,4,2,3,3,4,3,4,3,4,4,2,3,2,3,2,1,1,2,7,9,0,2,9,5,0,9,5,9,0,3,8,5,1,9,3,2,10,6,0,4,9,2,6,1,1,"MP",,,"Left",0,0,0,1,2,1.7726
"0000000486",46,0,4,"No degree","Married",1,"White collar",4,3,1,0,1,"Norrbotten","Norrland",3,5,5,5,1,1,1,1,1,9,3,3,3,3,2,3,2,4,4,3,4,3,4,5,5,2,3,3,4,3,1,4,4,3,9,0,0,10,2,0,2,0,10,0,0,10,2,0,2,0,0,10,10,0,6,10,3,10,0,1,"V","V",0,"Left",0,0,0,1,2,1.1984
"0000002743",68,1,6,"No degree","Widowed",0,"Worker",1,1,1,0,1,"Uppsala","Svealand",3,4,5,5,1,1,4,4,5,10,3,3,3,4,2,3,1,3,4,3,4,3,4,5,5,2,2,1,4,3,0,4,4,0,8,0,9,,10,8,7,,8,0,9,5,10,8,7,9,4,10,6,2,5,5,4,5,5,1,"C","C",0,"Left",0,0,0,1,2,0.7489
"0000000581",28,0,8,"Postgraduate","Single",0,"White collar",5,1,1,0,3,"Stockholm","Svealand",2,4,5,3,4,3,4,4,1,8,3,3,4,4,2,3,2,3,3,2,3,4,2,4,5,2,1,2,3,4,0,0,2,7,5,1,6,1,6,6,1,6,8,4,6,5,5,6,3,5,4,5,6,2,5,5,3,6,7,1,"M","M",0,"Right",0,1,0,0,,1.0805
"0000001735",61,1,3,"No degree","Married",1,"Worker",,6,1,0,1,"Skåne","Götaland",1,2,5,,,,,,,,,,,,,,,,,,,,3,3,3,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,"KD","KD",0,"Right",0,1,0,1,1,1.0931
"0000002344",25,0,8,"Postgraduate","Single",1,"Worker",2,1,1,0,2,"Skåne","Götaland",3,3,5,3,1,1,2,4,4,8,4,4,4,4,3,3,1,3,3,2,4,4,4,5,3,2,3,2,3,3,1,0,2,0,8,0,3,9,4,1,10,5,6,0,4,5,2,1,5,5,3,10,7,0,6,9,1,6,1,1,"MP","MP",0,"Left",0,0,0,0,1,1.1487
"0000001621",36,1,4,"No degree","Single",0,"Worker",2,1,1,1,2,"Uppsala","Svealand",3,5,5,3,4,4,1,1,3,7,3,3,3,3,3,3,2,2,3,2,3,2,3,5,3,3,3,2,3,3,1,0,7,7,5,3,8,0,3,8,0,5,8,5,8,8,2,8,0,5,0,5,10,0,3,10,1,5,9,1,"M","M",0,"Right",0,1,0,0,1,1.6674
"0000002333",68,1,8,"Postgraduate","Divorced",0,"Worker",1,1,1,0,2,"Värmland","Svealand",3,3,5,5,1,5,4,4,4,3,2,2,3,3,2,3,1,1,1,1,3,2,2,3,2,1,1,2,3,3,1,2,0,0,1,9,9,0,0,10,0,5,7,10,8,0,0,10,0,6,5,9,10,0,3,10,0,5,9,1,"SD","KD",1,"Right",1,1,0,1,2,0.5247
"0000002378",73,1,5,"No degree","Divorced",0,"Worker",1,6,1,,2,"Västra Götaland","Götaland",4,4,4,5,4,3,3,4,5,7,3,3,4,3,2,2,2,3,3,2,4,3,3,4,4,2,3,4,4,3,0,7,7,7,10,0,0,4,3,0,7,1,10,0,0,0,3,0,5,0,0,10,10,6,7,9,3,5,0,1,"S","S",0,"Left",0,0,1,1,3,0.7489
"0000001093",44,1,5,"No degree","Married",1,"White collar",3,3,1,0,2,"Skåne","Götaland",2,4,5,4,3,3,2,1,4,9,3,3,3,3,3,3,2,3,3,1,4,4,3,5,3,4,3,2,4,4,1,3,7,7,2,10,9,2,1,9,1,7,4,9,8,1,1,9,1,8,2,10,8,0,1,9,1,8,10,1,"SD","SD",0,"Right",1,1,0,1,3,0.9037
"0000001624",50,1,3,"No degree","Single",1,"Worker",3,1,1,0,1,"Kronoberg","Götaland",1,3,5,4,1,2,1,1,3,6,3,3,4,3,2,2,2,3,,1,3,3,3,4,4,2,2,2,3,3,1,0,,,,2,4,6,5,6,7,4,8,1,3,3,8,1,8,7,1,9,8,1,5,6,3,7,2,1,"MP","S",1,"Left",0,0,0,0,1,1.1901
"0000002330",72,0,4,"No degree","Married",1,"White collar",2,1,1,0,1,"Kronoberg","Götaland",3,5,4,5,5,5,,5,,0,1,1,1,2,1,1,1,1,1,1,4,4,1,1,5,1,1,1,1,1,1,,7,,0,10,2,0,0,2,0,0,0,10,2,0,0,2,0,0,0,10,7,0,0,8,0,0,10,1,"SD","SD",0,"Right",1,1,0,1,3,0.821
"0000000471",32,1,7,"Bachelor","Single",1,"Worker",3,3,1,0,1,"Västra Götaland","Götaland",1,1,3,4,5,3,1,1,4,8,1,1,1,3,1,2,2,3,3,2,,2,3,5,1,2,3,1,2,2,1,0,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,,,,,,,,0,,1.073
"0000000362",73,1,9,"Postgraduate","Divorced",0,"White collar",1,2,0,,4,"Uppsala","Svealand",4,5,5,1,1,1,1,1,1,8,3,2,3,4,2,3,1,3,2,3,3,2,3,5,3,3,2,2,2,3,0,7,0,0,4,0,4,7,8,0,0,5,3,0,5,7,10,0,0,10,3,10,7,0,5,10,3,5,4,1,"C","L",1,"Left",0,0,0,0,2,0.5372
"0000002685",73,0,3,"No degree","Married",0,"White collar",3,1,1,0,2,"Södermanland","Svealand",3,3,5,4,4,4,4,4,4,8,3,2,3,3,2,2,2,2,3,2,3,2,3,5,4,2,2,3,4,3,0,7,7,7,5,6,7,5,4,7,2,8,6,6,7,5,3,7,4,8,5,10,9,2,5,8,3,6,7,1,"L","M",1,"Right",0,1,0,1,2,0.7541
"0000001795",75,0,6,"No degree","Widowed",0,"White collar",2,1,1,0,2,"Skåne","Götaland",4,5,5,4,4,4,1,1,1,9,3,3,2,2,3,3,1,2,2,2,4,4,3,5,4,3,3,2,4,3,1,7,7,0,1,10,9,0,1,9,0,2,6,10,9,0,0,9,0,7,6,9,9,0,3,10,0,6,9,1,"SD","SD",0,"Right",1,1,0,1,3,0.5283
"0000001314",58,1,,,"Single",,,,,1,0,,"Västra Götaland","Götaland",3,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7658
"0000001644",64,0,2,"No degree","Married",0,"Worker",3,2,1,0,1,"Uppsala","Svealand",3,4,5,5,4,5,3,5,5,5,2,1,1,2,2,2,2,1,2,1,3,3,3,3,4,3,3,2,3,3,1,5,4,7,0,10,9,2,0,8,0,3,1,10,9,5,0,9,0,7,1,8,8,0,4,8,0,6,8,1,"SD","SD",0,"Right",1,1,0,1,3,1.1008
"0000001652",51,0,3,"No degree","Married",1,"Worker",4,1,1,0,2,"Gävleborg","Norrland",3,4,4,2,1,3,1,1,1,8,3,3,2,3,3,3,2,3,3,1,3,3,3,5,4,3,3,3,4,3,1,7,2,0,8,2,6,5,5,6,3,6,5,7,5,5,5,6,3,7,3,8,7,1,4,7,3,6,4,1,"S","S",0,"Left",0,0,1,0,,1.1984
"0000001656",33,0,3,"No degree","Single",0,"Worker",2,2,0,,3,"Västra Götaland","Götaland",3,4,4,5,4,4,5,4,5,6,3,3,3,3,1,2,2,2,1,1,,2,3,,2,3,3,3,2,3,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,2,1.5423
"0000001665",19,1,4,"No degree","Single",1,"Worker",5,1,1,0,2,"Norrbotten","Norrland",4,5,5,4,5,2,1,4,2,9,3,3,2,4,3,3,2,3,3,2,4,4,3,5,5,2,3,4,3,3,1,3,5,7,9,0,0,10,7,1,8,2,9,0,0,10,8,0,8,1,3,10,10,0,5,9,2,8,0,1,"V",,,"Left",0,0,0,1,2,1.7726
"0000001220",19,1,4,"No degree","Single",0,"Worker",5,1,1,0,3,"Stockholm","Svealand",2,4,5,4,2,1,1,2,3,8,3,3,3,3,2,3,2,2,2,2,3,3,3,5,4,3,4,3,3,3,1,2,2,7,5,0,7,1,9,3,5,8,6,1,9,2,10,4,4,8,3,9,7,1,6,7,4,6,6,1,"C",,,"Left",0,0,0,0,1,1.7726
"0000002805",81,1,3,"No degree","Widowed",0,"White collar",1,,1,0,1,"Västra Götaland","Götaland",3,4,5,5,5,,1,5,3,10,4,4,4,4,3,4,2,3,3,3,,,3,5,3,3,3,4,4,3,0,3,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,5,1,,,,,,,,1,3,0.7489
"0000001369",63,1,5,"No degree","Single",1,"Worker",2,2,1,0,2,"Södermanland","Svealand",2,4,5,3,1,1,1,3,3,6,2,2,2,3,2,2,1,3,3,2,3,3,3,5,4,2,2,4,3,2,1,3,7,7,6,0,5,5,5,3,5,5,7,0,0,3,6,0,5,5,7,10,10,2,7,9,6,7,4,1,"S","S",0,"Left",0,0,1,0,1,1.0931
"0000002010",70,1,7,"Bachelor","Married",0,"White collar",3,2,1,0,2,"Västra Götaland","Götaland",3,5,5,2,4,1,1,1,1,9,3,3,3,3,3,3,1,3,3,2,3,3,3,4,4,2,2,3,3,3,,7,7,0,9,4,7,9,6,4,6,3,9,3,7,9,5,3,6,4,2,10,8,0,4,7,3,5,,1,"S","V",1,"Left",0,0,1,0,2,0.6191
"0000001672",43,0,4,"No degree","Married",1,,1,4,1,1,2,"Skåne","Götaland",3,2,3,3,5,3,3,3,3,5,2,2,2,2,2,2,2,1,1,1,4,2,1,2,2,,2,1,2,3,1,4,2,7,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,10,0,5,10,10,10,0,1,,,,,,,0,1,3,1.1984
"0000001676",44,0,4,"No degree","Single",1,"Worker",2,1,1,0,2,"Östergötland","Götaland",3,5,5,4,4,4,1,1,1,8,3,3,3,3,3,3,3,2,3,4,4,4,3,5,3,4,4,4,4,4,1,5,5,5,6,10,10,0,2,6,0,2,5,10,10,0,2,8,0,7,3,7,10,0,2,9,0,5,7,1,"SD","SD",0,"Right",1,1,0,1,3,1.5282
"0000002370",20,0,4,"No degree","Single",1,"Worker",5,1,1,0,1,"Värmland","Svealand",3,4,5,3,5,5,4,3,2,5,3,2,2,2,2,1,2,1,1,1,3,4,2,4,5,3,3,3,3,3,1,4,1,5,2,10,8,1,5,7,0,3,4,10,10,1,3,9,0,1,2,9,7,0,4,8,0,4,8,1,"M",,,"Right",0,1,0,0,3,1.7851
"0000001678",34,1,4,"No degree","Married",1,"Worker",3,1,1,0,2,"Blekinge","Götaland",2,3,3,4,4,3,3,3,3,7,2,2,2,3,2,3,3,1,2,2,3,3,2,5,4,2,3,2,2,3,1,0,0,2,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,3,10,6,0,3,6,3,5,8,1,"SD","SD",0,"Right",1,1,0,1,2,1.6674
"0000001687",42,0,4,"No degree","Married",1,"White collar",4,1,1,0,1,"Kalmar","Götaland",2,4,1,3,4,3,2,4,4,6,3,3,3,3,3,2,2,1,2,2,3,2,2,4,3,3,3,2,3,3,0,5,7,6,3,9,4,2,5,7,0,2,3,9,1,0,0,9,2,2,,,,,,,,,,1,"SD","SD",0,"Right",1,1,0,1,2,1.1984
"0000002653",71,1,5,"No degree","Married",0,"Worker",1,1,1,0,1,"Gävleborg","Norrland",3,3,5,4,5,3,1,2,5,7,3,3,3,4,2,2,2,1,3,3,4,3,,,3,2,2,,,,,,7,6,6,9,5,8,8,7,5,5,9,9,8,6,8,,0,6,,,,,,,,,,1,"SD","SD",0,"Right",1,1,0,,,0.7489
"0000001694",50,0,7,"Bachelor","Divorced",0,,2,2,1,0,2,"Värmland","Svealand",3,4,5,4,4,3,1,1,1,8,3,3,3,3,3,3,3,3,3,4,,3,4,5,4,2,3,4,4,4,1,7,7,7,,,,,,,,,8,9,10,2,2,9,0,8,0,10,10,0,0,10,0,10,8,1,,,,,,,,0,,0.91
"0000002095",73,1,8,"Postgraduate","Married",0,"White collar",1,1,1,0,2,"Värmland","Svealand",2,4,5,4,3,1,1,1,2,7,4,3,2,3,3,3,1,3,3,3,4,3,3,5,4,3,2,4,4,3,1,7,0,4,9,0,5,5,8,5,8,8,9,3,5,5,9,5,7,7,4,10,10,2,4,8,3,6,5,1,"S","L",1,"Left",0,0,1,1,2,0.5247
"0000001699",46,0,4,"No degree","Married",1,"Worker",4,1,1,0,1,"Västernorrland","Norrland",2,4,4,4,2,3,1,2,2,9,3,3,3,3,3,3,1,3,4,2,3,4,4,5,5,3,3,3,3,3,1,1,0,6,,,,,,,,,8,8,3,5,8,8,5,5,2,10,10,0,7,7,4,7,5,1,"S","S",0,"Left",0,0,1,0,,1.1984
"0000002822",71,0,5,"No degree","Divorced",1,"White collar",3,1,1,,1,"Dalarna","Svealand",4,4,5,3,1,3,1,1,2,10,4,4,3,3,2,3,2,3,3,2,3,3,4,5,5,2,2,2,5,3,0,5,3,5,7,0,3,9,6,0,8,2,8,0,1,8,8,0,9,1,3,10,9,1,7,9,2,8,2,1,"MP","V",1,"Left",0,0,0,1,2,0.6234
"0000001703",50,1,3,"No degree","Single",0,"Self-employed",2,1,1,0,3,"Stockholm","Svealand",3,4,5,5,2,1,1,1,2,8,3,3,3,3,3,3,1,3,3,2,4,4,4,5,5,1,3,4,3,3,,3,7,0,10,0,1,,7,0,7,,8,2,1,8,8,1,5,5,4,10,10,0,5,10,5,6,,1,"S","S",0,"Left",0,0,1,1,2,1.5176
"0000002489",69,0,7,"Bachelor","Married",0,,3,1,1,0,1,"Skåne","Götaland",4,5,5,3,2,4,1,1,3,8,3,2,2,3,3,3,1,1,2,1,3,3,3,5,4,3,3,3,3,3,1,7,7,0,0,9,9,0,2,8,0,2,1,9,9,1,0,9,0,5,3,10,10,0,3,10,0,4,9,1,"SD","M",1,"Right",1,1,0,1,2,1.0469
"0000000012",60,0,4,"No degree","Married",0,"Self-employed",4,1,1,0,2,"Gävleborg","Norrland",4,4,5,5,1,1,1,1,1,10,4,,4,,3,3,2,2,4,2,3,4,4,5,5,4,4,,,,,7,7,7,3,5,10,0,5,10,0,8,7,10,10,3,3,10,0,10,3,8,10,0,8,10,0,8,10,1,"M","M",0,"Right",0,1,0,,3,1.1008
"0000000800",63,1,7,"Bachelor","Married",1,,4,1,1,0,1,"Västra Götaland","Götaland",3,5,5,3,2,2,1,1,1,10,3,3,3,3,3,3,2,3,3,2,4,4,4,5,4,4,4,3,3,3,0,7,0,7,3,7,9,2,5,8,1,5,5,10,8,6,1,7,0,5,4,7,8,1,4,8,0,5,8,1,"M","M",0,"Right",0,1,0,1,2,0.9037
"0000002281",81,0,2,"No degree","Married",0,"White collar",2,1,1,0,2,"Södermanland","Svealand",2,4,5,3,3,3,2,2,4,8,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,3,3,4,3,4,1,7,7,7,7,9,9,4,6,6,5,5,7,9,8,5,6,7,5,6,5,8,7,2,4,5,2,5,7,1,"SD","M",1,"Right",1,1,0,0,,0.821
"0000000385",37,1,8,"Postgraduate","Single",0,"White collar",4,1,1,0,1,"Östergötland","Götaland",3,4,5,2,2,2,2,4,4,7,2,2,2,3,2,2,2,3,3,2,,3,3,5,4,2,2,3,3,3,1,1,3,7,7,2,8,6,7,7,5,7,7,5,8,6,6,7,5,6,5,10,8,2,5,8,3,7,7,1,,"M",,,,,,1,2,1.073
"0000001722",47,1,4,"No degree","Divorced",1,"Worker",3,1,1,0,1,"Västra Götaland","Götaland",2,4,5,5,3,3,1,1,3,8,2,3,2,2,2,3,3,1,2,1,4,4,3,5,5,2,2,2,,2,1,,4,4,0,10,10,2,5,10,1,2,5,9,9,5,5,10,5,5,1,10,10,4,5,10,2,5,10,1,"KD","M",1,"Right",0,1,0,1,2,1.1901
"0000001726",62,1,6,"No degree","Single",1,,3,2,1,0,2,"Västra Götaland","Götaland",2,4,5,3,2,1,1,1,4,9,4,4,4,3,2,3,2,3,4,2,3,3,4,4,4,3,2,4,4,3,1,1,0,5,10,0,5,6,5,1,8,5,10,0,1,5,6,2,5,5,3,10,9,1,5,8,5,5,,1,"S","S",0,"Left",0,0,1,1,3,0.9037
"0000001861",68,0,8,"Postgraduate","Single",0,"White collar",1,1,1,0,1,"Gävleborg","Norrland",3,5,5,1,1,1,1,1,1,9,4,4,4,4,3,4,2,3,4,4,4,4,4,5,5,3,2,4,3,3,0,0,7,5,,,,,,,,,10,5,6,9,8,2,0,5,2,10,8,1,4,7,5,6,0,1,"S","V",1,"Left",0,0,1,1,2,0.6234
"0000001732",55,1,5,"No degree","Married",1,"Worker",4,1,1,0,1,"Jämtland","Norrland",3,5,5,4,2,3,1,1,1,8,4,3,4,3,2,2,2,1,2,1,4,4,3,4,4,2,1,3,3,2,1,6,6,7,2,9,9,0,0,9,0,5,3,10,9,1,0,8,0,7,3,7,9,0,7,9,0,5,7,1,"SD","SD",0,"Right",1,1,0,0,2,1.1901
"0000001736",60,1,3,"No degree","Married",1,"Worker",3,2,1,0,1,"Jämtland","Norrland",3,4,5,3,3,5,1,1,1,10,4,3,3,3,2,3,1,3,3,2,3,3,4,5,4,3,2,4,4,3,1,5,5,0,10,0,0,5,4,0,6,4,10,0,0,6,5,0,6,4,4,10,10,0,6,10,4,8,4,1,"S","S",0,"Left",0,0,1,1,2,1.0931
"0000001737",24,0,6,"No degree","Single",0,"Worker",1,1,1,0,3,"Stockholm","Svealand",3,3,5,4,1,1,1,3,2,9,3,3,3,4,3,3,2,3,3,2,3,3,3,4,3,2,3,3,3,3,1,2,0,7,9,0,1,9,3,2,8,5,5,5,5,5,5,5,5,5,1,10,8,0,6,8,2,5,,1,"V","V",0,"Left",0,0,0,0,2,1.3555
"0000000306",42,1,8,"Postgraduate","Single",0,,3,2,1,0,1,"Östergötland","Götaland",3,5,5,5,1,3,2,2,2,9,3,3,3,3,3,3,1,3,3,1,3,2,3,4,3,3,3,2,2,4,1,3,1,7,6,2,6,3,8,4,4,8,6,4,4,4,4,3,4,,3,8,8,1,7,8,2,6,5,1,"L","M",1,"Right",0,1,0,0,2,0.7658
"0000001632",58,0,6,"No degree","Divorced",1,"Worker",2,1,1,0,1,"Kronoberg","Götaland",4,5,4,4,2,4,2,4,3,3,1,1,2,2,1,2,2,1,2,1,3,2,2,4,2,1,1,1,2,2,1,0,7,0,0,3,2,0,0,2,0,2,0,2,0,0,0,1,0,3,1,8,6,0,2,6,0,5,5,1,"SD","SD",0,"Right",1,1,0,0,1,0.91
"0000001745",38,1,7,"Bachelor","Single",1,"White collar",4,1,1,1,1,"Skåne","Götaland",3,5,5,5,1,1,1,4,4,10,3,3,3,4,2,2,2,3,4,2,4,3,3,5,4,2,2,3,3,3,,0,,7,5,0,5,9,7,3,10,4,,,,,,,,,6,10,8,1,6,8,3,8,3,1,"MP","MP",0,"Left",0,0,0,1,3,1.073
"0000001158",76,1,3,"No degree","Married",0,"Self-employed",2,6,1,0,2,"Kronoberg","Götaland",3,4,5,,,,5,,,10,3,4,2,3,2,3,2,3,3,2,3,3,3,5,5,3,2,3,3,3,1,7,,7,10,0,10,0,7,,,7,10,0,9,0,7,7,7,7,5,0,10,0,5,5,0,10,8,1,"M","M",0,"Right",0,1,0,0,1,1.1014
"0000002106",74,1,3,"No degree","Widowed",0,,1,1,1,0,1,"Skåne","Götaland",2,3,5,3,4,3,3,3,3,6,2,2,2,3,1,2,2,3,2,2,,3,2,4,3,2,2,4,3,2,0,2,3,7,10,9,1,1,0,5,8,5,8,10,0,2,1,7,5,0,9,8,5,3,1,1,1,1,1,1,"S","S",0,"Left",0,0,1,0,2,1.1014
"0000001501",50,0,4,"No degree","Single",1,"Worker",2,1,1,0,1,"Jämtland","Norrland",4,5,5,5,5,3,4,4,4,8,3,3,4,2,1,1,1,1,3,1,3,3,3,5,3,3,3,3,3,3,1,7,7,7,0,6,5,0,0,5,0,0,0,8,5,0,0,5,0,0,4,9,7,0,3,7,4,5,10,1,"SD","SD",0,"Right",1,1,0,1,2,1.1984
"0000001579",38,0,4,"No degree","Married",0,"Worker",5,1,1,0,1,"Skåne","Götaland",3,4,5,3,3,2,1,1,1,9,4,4,4,4,4,4,2,3,2,3,3,3,3,4,5,3,2,3,3,3,1,7,7,0,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,1,7,9,1,7,9,1,"M","M",0,"Right",0,1,0,0,1,1.6791
"0000001749",20,1,4,"No degree","Single",1,"Worker",1,1,1,0,1,"Östergötland","Götaland",4,5,5,4,4,5,1,1,5,6,3,3,1,1,3,1,2,3,2,1,3,2,2,4,4,3,1,2,3,1,0,5,6,7,2,9,6,4,0,8,0,7,2,9,4,5,0,8,0,7,2,5,8,0,4,9,1,6,5,1,"SD",,,"Right",1,1,0,1,2,1.7726
"0000001569",53,0,3,"No degree","Single",1,"Worker",4,1,1,0,2,"Jönköping","Götaland",3,4,4,4,5,5,5,4,4,6,2,2,3,3,2,3,3,2,2,1,4,4,2,3,4,3,2,4,3,2,1,4,1,7,,,,,,,,,1,10,8,2,4,9,0,7,1,9,8,1,2,9,0,7,8,1,"SD","SD",0,"Right",1,1,0,0,2,1.1008
