"F1003_2","F1004","F1006_NAM","F1101_2","F2001_A","F2002","F2003","F2004","F2005","F2006","F2008","F2009","F2010_1","F2012","F2015","F2016","F2018","F2020","F3001","F3002_1","F3002_5","F3002_6_1","F3003","F3004_1","F3004_2","F3004_3","F3004_4","F3005_1","F3005_2","F3005_3","F3006","F3007_1","F3007_2","F3007_3","F3007_4","F3007_5","F3007_6","F3007_7","F3008_1","F3008_2","F3009","F3010","F3011_LH_PL","F3011_OUTGOV","F3012_1","F3013","F3014","F3015_LH","F3016_LH_PL","F3017","F3018_A","F3018_B","F3018_C","F3018_D","F3018_E","F3018_F","F3018_G","F3018_H","F3019_A","F3019_B","F3019_C","F3019_D","F3019_E","F3019_F","F3019_G","F3019_H","F3020_A","F3020_B","F3020_C","F3020_D","F3020_E","F3020_F","F3020_G","F3020_H","F3020_R","F3022","F3023_1","F3023_4","F3026","F3027","F3028_1","F3028_2","F3028_3","F3028_4"
"0000000079","SWE_2022","Sweden",0.7658,48,1,8,1,0,1,1,1,5,2,752,0,12,1,1,7,7,0,1,1,1,5,3,9,2,9,8,2,2,2,2,3,2,4,3,3,4,1,752003,0,2,4,1,1,752003,4,5,0,9,0,8,5,0,9,8,8,9,2,5,8,2,5,5,7,6,0,5,7,1,6,5,2,0,3,2,2,3,3,3,1
"0000002133","SWE_2022","Sweden",0.8153,79,1,3,1,0,7,1,2,4,1,752,0,1,4,2,7,5,7,1,1,1,1,5,5,5,1,8,9,9,1,1,2,2,3,3,2,3,1,752005,0,4,4,1,1,752005,5,1,0,7,1,9,1,4,8,6,0,9,2,9,3,0,9,4,10,9,0,7,9,3,7,99,2,0,9,3,3,2,2,3,1
"0000002473","SWE_2022","Sweden",0.6234,74,0,6,1,0,7,1,2,2,1,752,0,1,2,2,5,2,0,2,2,2,3,3,5,2,1,6,3,3,2,2,3,2,4,3,3,4,1,752002,0,2,2,2,1,752002,2,7,8,7,7,4,4,3,4,7,8,4,6,4,5,3,5,4,7,7,1,6,6,2,6,3,4,1,2,3,3,3,4,2,0
"0000002709","SWE_2022","Sweden",0.7541,76,0,3,4,0,7,2,2,1,1,752,0,13,1,3,1,99,99,3,2,2,4,5,5,2,1,5,2,3,2,3,4,2,4,2,2,3,0,999999,999999,9,2,3,0,999999,3,5,6,7,2,7,10,7,2,5,5,5,5,5,6,5,5,2,0,8,1,6,1,7,4,10,9,0,9,2,3,4,3,4,0
"0000001739","SWE_2022","Sweden",1.7851,25,0,4,4,1,5,1,2,1,1,752,0,3,2,3,0,0,7,3,1,3,4,3,5,2,5,5,2,2,2,1,2,3,4,4,2,5,1,752002,0,1,1,2,1,752001,5,2,10,9,0,0,8,0,8,2,10,9,0,0,8,0,8,3,9,8,0,2,6,0,6,8,2,1,2,1,2,4,3,1,0
"0000002442","SWE_2022","Sweden",0.7489,93,1,2,2,0,7,2,2,1,1,752,9,9,2,4,2,0,0,5,1,2,5,4,5,5,3,9,1,2,2,2,3,2,4,1,1,3,1,752001,1,1,1,1,1,752001,5,10,0,2,2,6,0,8,2,10,5,3,3,7,0,5,1,2,10,9,0,5,8,4,5,2,1,0,3,3,2,2,3,3,1
"0000002233","SWE_2022","Sweden",0.7658,64,1,8,1,0,7,1,1,3,1,752,0,1,4,2,7,7,7,2,1,1,4,5,5,5,3,9,2,1,1,2,2,2,2,2,2,4,1,752001,1,1,1,1,1,752001,4,10,0,4,9,7,1,8,5,10,0,0,7,8,0,9,1,2,10,9,0,5,9,3,7,1,2,1,1,4,4,2,3,3,1
"0000001490","SWE_2022","Sweden",0.7541,74,0,2,1,1,7,2,1,5,2,752,0,14,1,2,7,0,0,2,1,1,5,5,5,5,5,7,2,3,2,2,3,2,4,3,2,3,1,752002,0,2,2,1,1,752002,4,4,9,8,3,2,99,1,2,8,9,8,3,0,3,1,3,3,7,9,1,3,99,99,5,6,1,1,2,2,1,2,2,2,1
"0000000392","SWE_2022","Sweden",1.073,38,1,7,4,1,5,1,2,4,3,752,1,4,1,3,0,0,7,9,9,9,9,9,5,5,5,7,2,2,3,2,3,2,4,3,2,3,1,752002,0,1,1,1,1,752003,5,2,9,8,0,5,8,2,5,6,8,5,1,5,8,1,1,2,9,8,0,4,7,4,5,8,2,1,2,1,2,4,3,3,1
"0000000386","SWE_2022","Sweden",0.7712,42,0,8,4,1,1,1,1,2,1,752,0,14,3,9,99,99,99,9,9,9,9,9,5,5,4,7,2,2,2,2,2,2,2,2,2,4,1,752004,0,2,2,2,1,752001,3,8,1,2,7,3,3,6,4,9,1,2,9,1,3,6,4,5,10,9,2,8,9,4,7,1,4,1,2,2,3,3,3,2,1
"0000000512","SWE_2022","Sweden",1.0805,40,0,8,1,1,1,1,2,5,1,752,0,1,3,1,7,7,5,1,2,1,2,3,2,2,4,5,3,3,2,1,4,2,3,4,3,5,1,752003,0,2,5,3,1,752003,2,3,5,8,0,2,0,0,5,7,7,7,0,0,5,2,5,3,3,7,0,4,7,0,6,9,4,1,3,3,2,3,5,3,1
"0000002613","SWE_2022","Sweden",0.8153,74,1,6,1,0,7,1,2,2,2,752,0,1,2,1,7,5,7,1,1,1,4,2,5,3,3,9,9,9,9,1,2,2,3,3,1,2,1,752003,0,1,2,1,1,752003,5,6,8,9,5,3,8,0,5,5,9,9,5,0,9,0,7,3,10,10,0,2,10,0,6,10,2,1,2,3,3,2,3,3,0
"0000000061","SWE_2022","Sweden",0.5247,67,1,8,1,0,7,4,2,4,2,752,0,1,3,3,2,7,7,3,1,1,4,3,4,2,3,8,2,2,2,2,3,2,3,3,3,4,1,752008,0,4,5,2,1,999999,2,3,0,2,2,2,0,0,6,6,8,2,2,2,0,1,6,4,10,7,0,6,6,6,5,2,2,0,9,9,3,3,3,3,1
"0000001990","SWE_2022","Sweden",1.1092,84,0,2,1,0,7,1,2,1,1,752,0,14,1,2,7,0,0,2,1,1,2,3,5,5,1,9,1,2,2,2,2,2,2,2,2,3,1,752001,1,4,2,2,1,752001,4,10,5,5,7,9,5,8,6,10,5,6,7,9,5,8,6,0,5,10,0,3,10,1,8,2,2,1,2,2,2,3,2,3,0
"0000000805","SWE_2022","Sweden",1.073,40,1,7,4,1,2,1,1,4,1,752,0,12,4,3,3,0,7,2,1,1,4,4,5,3,5,8,2,2,2,1,3,1,3,2,2,4,1,752001,1,1,2,2,1,752001,5,10,0,4,6,7,2,8,5,9,3,7,9,8,3,6,7,2,10,9,0,5,9,4,7,2,2,0,2,3,2,2,3,3,1
"0000000790","SWE_2022","Sweden",0.6234,70,0,6,1,0,7,1,2,2,3,752,0,22,2,2,7,7,7,1,1,5,5,5,5,5,5,10,1,1,1,1,1,1,3,1,1,1,1,752001,1,1,1,1,1,752001,5,10,0,3,3,8,3,3,3,10,0,3,3,8,3,3,3,4,10,9,2,7,10,4,8,5,1,1,9,2,2,1,1,1,0
"0000001860","SWE_2022","Sweden",1.0469,76,0,3,3,9,7,4,9,1,9,752,9,14,2,2,4,99,99,3,4,4,2,3,3,2,3,8,3,3,3,2,3,2,3,2,2,3,99,999999,999999,9,2,1,99,999999,5,3,1,9,4,5,7,2,7,1,0,9,2,2,7,1,7,1,0,8,1,4,8,1,7,7,2,9,3,2,2,2,2,3,0
"0000000337","SWE_2022","Sweden",0.7658,52,1,7,1,1,1,1,1,5,1,752,0,12,3,2,7,99,7,2,1,1,5,4,5,5,5,8,2,2,2,1,2,1,3,2,2,4,1,752001,1,1,1,2,1,999999,4,9,0,99,99,7,1,9,2,99,99,99,99,99,99,99,99,2,10,8,0,5,10,3,8,2,2,1,2,3,3,3,3,3,1
"0000001321","SWE_2022","Sweden",0.7658,53,1,6,2,0,5,2,1,1,1,901,9,14,4,3,2,99,99,5,1,9,9,9,1,1,1,10,1,9,9,9,9,9,9,2,3,4,1,752001,1,5,2,1,1,752001,5,10,0,0,0,10,0,0,0,0,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,1,0,9,1,1,2,9,9,1
"0000000493","SWE_2022","Sweden",0.7712,64,0,7,4,9,7,4,2,5,1,752,0,25,2,1,5,7,1,1,1,1,3,4,5,5,5,10,1,1,1,1,2,2,3,2,2,5,1,752002,0,1,1,1,99,999999,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,8,8,0,0,7,2,6,8,1,1,1,2,1,2,3,3,1
"0000001803","SWE_2022","Sweden",1.0469,75,0,3,1,1,7,1,9,1,1,752,0,1,2,3,7,2,7,3,1,3,5,3,9,9,2,7,2,2,2,2,3,2,3,2,2,4,1,752001,1,2,2,2,1,752001,5,8,3,7,5,99,5,6,5,5,6,6,4,5,99,5,5,0,6,1,0,99,4,2,99,0,2,1,2,3,2,4,4,3,8
"0000000822","SWE_2022","Sweden",0.7712,47,0,8,4,1,1,1,2,5,1,752,1,22,1,3,7,7,7,3,2,3,2,4,5,2,2,6,2,2,2,1,3,2,4,2,2,5,1,752008,0,2,5,1,1,752008,4,99,99,99,99,99,99,99,99,8,0,4,3,8,2,3,5,6,8,7,2,6,6,5,8,6,2,0,3,2,4,2,3,1,0
"0000002428","SWE_2022","Sweden",0.7489,85,1,99,3,1,7,1,1,1,9,752,9,4,2,3,7,0,0,2,1,2,2,4,4,4,4,8,2,2,2,2,3,2,4,2,2,3,1,752001,1,1,1,1,1,752001,5,10,0,3,8,7,6,7,7,10,1,6,7,8,6,7,6,3,10,10,0,6,8,4,7,3,2,1,2,9,2,2,2,3,0
"0000002666","SWE_2022","Sweden",1.1487,24,0,7,4,0,5,9,9,4,1,752,1,1,3,2,0,0,7,2,2,1,4,5,5,5,1,9,1,3,2,2,3,3,3,2,2,4,1,999999,999999,9,1,1,1,752001,5,9,0,6,10,7,0,0,0,9,0,6,7,9,0,0,0,3,10,8,0,4,10,4,8,3,1,1,2,1,2,4,3,2,0
"0000001487","SWE_2022","Sweden",1.0931,63,1,3,1,1,7,9,1,4,1,752,0,6,1,2,3,0,0,3,2,3,3,2,4,2,3,6,3,3,3,2,3,4,4,4,2,3,1,752002,0,1,2,1,1,752002,3,0,10,6,0,0,7,0,0,0,10,6,0,0,6,0,0,4,10,9,0,4,9,0,6,10,2,1,3,2,1,2,3,3,1
"0000001740","SWE_2022","Sweden",1.6791,28,0,4,4,1,2,2,2,3,3,752,0,1,4,1,3,7,7,1,1,1,2,2,2,1,4,8,3,4,4,2,3,4,2,4,3,4,1,752002,0,1,1,1,1,752002,3,1,10,8,0,0,7,0,5,3,10,8,3,1,7,0,6,4,7,9,0,7,8,1,5,8,2,1,1,2,3,3,3,3,8
"0000001131","SWE_2022","Sweden",1.275,35,0,5,3,1,1,1,1,3,3,752,1,1,3,2,5,2,7,2,1,3,5,5,3,2,2,9,2,2,3,2,3,2,3,3,2,4,1,752008,0,2,4,2,1,752006,5,4,0,5,3,6,5,3,7,5,3,5,6,8,5,3,5,4,10,9,1,5,8,3,7,7,2,0,9,2,3,4,3,3,0
"0000001210","SWE_2022","Sweden",1.2661,33,1,5,4,1,1,1,2,5,1,752,0,1,4,3,99,2,7,2,1,1,5,4,5,2,2,8,1,1,2,1,3,1,3,2,2,4,1,752005,0,1,4,1,1,752005,5,8,0,5,3,9,3,7,7,10,0,0,5,8,0,2,5,5,10,9,0,6,9,3,7,6,2,0,3,3,3,3,3,3,1
"0000002204","SWE_2022","Sweden",0.7489,80,1,4,2,9,7,1,1,1,2,752,0,19,2,2,7,0,0,3,1,3,4,9,9,9,1,8,2,2,2,1,2,2,9,2,2,3,99,999999,999999,9,2,1,1,999999,5,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,0,9,9,2,2,2,3,1
"0000000429","SWE_2022","Sweden",1.073,36,1,8,1,1,1,1,1,4,1,752,1,1,3,2,7,7,6,1,1,2,4,3,5,2,2,6,2,2,2,1,3,3,3,2,2,4,1,752004,0,2,9,2,1,752004,4,6,0,1,9,4,1,8,2,7,0,0,9,6,0,5,99,5,10,9,2,6,9,4,8,3,2,0,2,3,3,4,3,3,1
"0000001871","SWE_2022","Sweden",1.1092,83,0,2,3,0,7,4,2,1,9,752,0,14,3,2,5,0,0,1,2,5,2,5,1,9,9,0,3,3,9,4,9,4,4,4,2,5,1,999999,999999,9,2,1,1,752002,5,0,10,8,0,0,9,0,0,0,10,9,0,0,10,0,1,0,10,0,0,0,7,0,0,6,5,1,9,9,3,3,3,3,0
"0000000523","SWE_2022","Sweden",1.0396,66,1,6,1,0,1,1,1,5,1,752,0,19,2,1,7,99,99,2,3,3,4,4,5,2,2,4,2,2,1,2,3,3,4,3,3,5,1,752008,0,2,2,2,1,752003,4,5,7,8,0,4,7,0,9,9,10,4,0,7,8,0,10,3,7,7,0,3,7,0,5,6,4,0,2,2,1,5,9,9,0
"0000001996","SWE_2022","Sweden",0.7489,83,1,3,1,0,7,4,2,2,1,752,0,14,4,2,7,1,5,1,1,3,2,5,3,2,1,10,1,1,2,2,2,2,3,1,2,2,1,752001,1,1,2,1,1,752001,5,5,1,8,3,6,6,7,5,10,2,8,7,5,6,7,9,2,10,9,1,5,7,6,5,5,1,1,2,2,2,2,3,3,0
"0000002277","SWE_2022","Sweden",0.7489,85,1,4,1,0,7,1,1,1,1,752,0,3,1,3,99,0,0,3,1,1,2,4,1,9,9,2,3,3,3,2,3,3,3,4,2,5,1,752002,0,1,2,1,1,999999,5,1,10,9,0,0,10,0,99,99,99,99,99,99,99,99,99,99,10,99,0,0,10,0,10,10,4,0,9,3,1,2,2,3,0
"0000002266","SWE_2022","Sweden",0.6191,67,1,6,2,1,7,1,1,1,2,752,0,22,2,2,6,0,0,2,1,2,2,4,4,2,2,8,2,2,2,2,3,2,3,2,2,4,1,752001,1,2,2,1,1,752001,4,9,2,3,7,8,3,7,3,10,3,4,6,7,3,7,6,3,8,7,1,4,8,5,6,3,2,1,2,3,3,2,3,3,1
"0000001523","SWE_2022","Sweden",1.1008,49,0,3,1,1,1,2,2,2,1,752,0,14,2,2,4,7,7,2,1,2,4,4,5,5,5,10,1,1,1,1,2,1,3,2,1,5,1,752005,0,1,2,1,1,752001,4,8,0,0,7,9,0,6,5,8,0,0,5,10,0,6,6,2,10,8,1,4,9,3,7,2,1,0,3,2,2,2,3,3,1
"0000002103","SWE_2022","Sweden",1.6791,31,0,4,4,0,10,2,2,2,1,752,0,19,2,3,0,99,99,4,1,1,9,9,3,2,5,8,3,3,3,2,3,4,4,4,2,3,1,999992,0,5,5,3,1,752008,2,0,0,0,5,0,0,6,0,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,3,2,0,9,2,1,3,3,3,1
"0000001288","SWE_2022","Sweden",1.0931,50,1,3,4,1,1,2,1,4,2,752,0,21,1,3,0,6,7,3,9,9,9,9,5,5,5,5,9,2,2,2,2,9,2,3,2,4,1,999999,999999,9,2,2,1,999999,4,9,9,9,0,5,4,0,0,9,9,9,0,5,4,0,4,99,99,99,99,99,99,99,99,99,2,1,2,2,2,4,3,3,7
"0000001003","SWE_2022","Sweden",1.1901,53,1,5,4,1,1,1,1,5,1,752,0,17,2,3,5,0,7,3,1,1,2,5,5,4,1,10,3,3,2,2,4,2,3,2,2,5,1,752001,1,2,2,2,1,752007,4,9,0,2,2,5,0,1,4,10,0,0,8,8,0,1,5,2,10,9,0,5,9,0,7,2,2,0,2,3,2,3,3,3,1
"0000000977","SWE_2022","Sweden",1.073,32,1,7,4,0,1,2,2,2,1,752,0,7,2,2,0,99,99,1,1,9,9,9,3,3,3,7,3,3,3,2,4,2,3,4,4,5,1,999999,999999,9,5,3,1,999999,2,6,8,8,0,0,8,0,6,10,7,0,0,0,7,0,4,99,9,7,0,3,9,1,4,7,5,0,9,2,3,5,4,5,1
"0000001341","SWE_2022","Sweden",1.5316,40,1,99,3,9,99,9,9,9,9,901,9,1,9,9,1,1,7,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,9,9,9,99,999999,999999,9,9,9,99,999999,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9
"0000001196","SWE_2022","Sweden",1.346,20,1,4,4,0,6,9,9,1,1,752,0,3,4,3,0,1,2,2,1,2,4,3,4,3,3,8,2,2,2,1,3,2,3,3,9,3,1,752008,0,2,2,2,99,999999,4,6,3,8,2,3,6,5,8,6,3,7,5,5,5,5,6,3,9,7,2,4,6,5,6,7,2,0,2,2,2,3,3,3,8
"0000002447","SWE_2022","Sweden",0.7489,74,1,2,4,0,7,1,1,1,1,752,0,21,1,2,7,0,0,3,5,5,3,3,5,5,5,3,3,3,3,3,3,2,4,2,2,4,1,752001,1,2,2,1,1,752001,5,10,0,0,2,0,0,2,2,10,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,2,3,2,5,5,3,1
"0000002811","SWE_2022","Sweden",1.1008,59,0,3,1,0,9,4,2,1,1,752,0,12,1,2,4,0,0,2,2,2,5,2,5,2,2,6,3,3,2,1,3,2,4,3,3,5,1,752004,0,2,2,2,1,752003,4,3,8,5,8,3,5,2,5,2,8,99,99,0,2,0,3,4,5,7,2,5,7,4,6,5,2,0,9,2,2,3,3,5,1
"0000002827","SWE_2022","Sweden",0.7489,68,1,5,2,0,7,4,2,1,1,752,0,5,1,2,0,0,7,5,1,3,2,3,5,5,5,8,1,1,1,3,2,2,3,3,2,5,1,752003,0,1,1,1,1,752003,4,2,5,10,0,0,5,2,5,7,8,9,5,5,8,5,5,4,0,10,1,0,0,0,0,10,1,1,2,9,4,2,2,2,0
"0000002009","SWE_2022","Sweden",0.8153,79,1,99,2,0,7,1,2,1,9,752,0,3,2,2,6,0,0,2,1,3,3,3,5,2,2,7,2,2,3,3,3,4,3,1,1,3,1,752001,1,4,2,9,1,752001,3,9,1,5,5,5,5,7,5,9,2,3,3,7,1,3,1,99,99,99,99,99,99,99,99,99,9,9,9,3,3,9,9,9,9
"0000001643","SWE_2022","Sweden",0.91,56,0,5,3,1,1,2,2,2,1,752,1,13,1,3,6,1,2,2,1,3,4,4,4,2,4,8,2,2,2,1,3,3,4,2,2,3,1,752004,0,1,2,1,0,999999,2,7,0,0,10,4,0,7,0,6,6,4,7,3,3,6,6,4,10,9,1,5,9,2,8,2,2,0,2,3,2,3,3,3,0
"0000001934","SWE_2022","Sweden",1,81,0,7,1,0,7,9,2,5,2,752,0,4,1,2,6,0,0,1,1,1,5,1,9,9,9,99,9,9,9,9,9,9,9,9,9,3,99,999999,999999,9,9,1,1,752003,4,5,99,9,0,7,8,99,6,8,9,9,4,7,9,1,6,0,10,10,0,3,9,0,7,8,2,1,2,2,1,3,1,3,1
"0000001053","SWE_2022","Sweden",1.1008,48,0,5,4,1,1,1,2,4,1,752,9,7,1,2,0,7,7,1,1,2,5,3,5,4,2,10,2,1,1,1,2,2,3,1,1,4,1,752001,1,1,1,1,1,752004,5,10,0,2,7,8,0,7,3,10,0,3,3,10,0,7,5,3,10,8,2,5,10,5,6,3,1,1,1,2,2,3,3,3,1
"0000000739","SWE_2022","Sweden",0.6234,66,0,6,1,1,1,1,4,5,4,752,0,5,2,1,7,7,1,1,1,5,5,5,5,5,5,10,1,1,1,1,1,1,4,1,1,4,1,752001,1,1,1,1,1,752001,5,10,0,1,7,5,1,5,2,10,0,1,7,6,0,5,1,0,10,10,0,6,10,5,9,1,1,1,1,2,1,1,1,3,1
"0000000559","SWE_2022","Sweden",0.7541,66,0,5,1,1,7,1,4,2,2,752,0,12,4,1,7,7,7,1,1,2,5,5,5,5,5,9,2,2,2,2,2,2,3,2,1,2,1,752001,1,1,1,1,1,752001,5,10,0,1,7,7,1,7,1,10,0,0,6,6,0,2,2,4,10,10,2,5,10,4,8,3,2,1,1,3,2,3,2,3,0
"0000000361","SWE_2022","Sweden",1.1063,36,0,9,4,0,2,4,2,2,1,752,0,12,2,2,0,3,6,2,5,2,3,2,2,1,4,8,3,3,2,1,3,2,3,3,2,4,0,999999,999999,9,5,2,1,752008,2,4,5,7,0,4,5,0,8,6,9,8,1,2,6,0,8,3,6,7,1,4,7,1,6,6,4,0,2,2,2,3,2,3,0
"0000001268","SWE_2022","Sweden",1.1901,42,1,5,1,1,5,2,1,2,3,900,9,3,1,3,2,7,0,3,1,2,1,3,5,3,3,3,4,4,4,4,4,4,4,3,4,5,1,752003,0,4,4,2,1,752003,1,4,5,8,8,8,5,4,5,5,5,5,5,5,5,5,5,3,10,7,3,3,7,3,6,5,5,0,3,3,3,4,5,3,1
"0000001072","SWE_2022","Sweden",1.6674,33,1,4,4,1,5,1,2,2,2,752,0,14,1,3,1,3,3,3,1,1,2,4,4,3,4,7,2,2,3,2,3,2,3,3,2,4,1,752003,0,4,4,2,1,752006,4,5,1,8,2,7,7,4,6,6,3,9,5,8,6,5,5,2,8,7,1,5,7,5,7,7,2,0,3,3,2,2,2,2,0
"0000002149","SWE_2022","Sweden",1.0396,76,1,4,3,1,7,2,2,1,1,752,9,18,2,2,4,3,6,2,1,2,3,1,5,2,2,7,3,3,2,2,2,3,3,2,2,3,1,752001,1,2,2,1,1,752004,5,9,1,2,7,7,3,5,5,9,1,3,6,6,2,5,5,99,10,10,0,3,10,3,8,0,2,0,2,3,2,2,3,3,1
"0000002419","SWE_2022","Sweden",1.1014,70,1,2,4,9,7,2,2,1,3,752,0,14,1,2,4,2,7,1,1,4,4,3,5,1,4,8,2,2,2,2,3,3,3,2,2,4,1,752001,1,1,2,2,1,752001,5,10,0,3,6,8,1,7,3,10,0,3,8,8,2,7,2,4,10,9,2,5,9,4,8,3,2,1,1,2,2,4,3,2,0
"0000001155","SWE_2022","Sweden",0.91,43,0,6,4,0,2,2,2,2,2,901,9,14,4,2,7,7,7,2,1,2,5,5,5,4,5,9,2,2,3,1,2,1,4,2,2,4,1,752007,0,2,4,2,1,752005,5,7,0,0,7,3,0,8,0,8,0,0,8,5,0,5,0,5,10,10,0,5,10,3,10,3,2,0,2,3,4,2,1,2,1
"0000002319","SWE_2022","Sweden",0.5283,80,0,7,1,0,7,1,1,5,1,752,0,1,3,2,7,2,5,1,1,1,3,4,4,4,4,9,2,2,2,1,2,2,2,3,2,2,1,752003,0,2,2,2,1,752003,4,2,5,9,1,3,8,1,8,5,5,8,3,2,7,0,7,1,8,9,0,5,9,1,6,9,2,1,2,2,3,2,3,3,0
"0000000954","SWE_2022","Sweden",1.1984,62,0,6,1,0,1,1,1,5,1,752,0,1,4,2,7,7,0,1,1,1,4,3,5,5,5,5,2,4,3,3,3,4,4,4,2,5,1,752002,0,1,1,1,1,752002,4,3,10,10,0,0,10,0,5,5,10,9,0,0,10,0,8,3,8,8,0,1,8,0,6,7,5,1,2,2,2,4,3,3,1
"0000002824","SWE_2022","Sweden",1.0396,80,1,2,1,0,7,2,2,1,3,752,0,14,2,2,7,0,0,2,3,5,5,3,5,5,9,5,3,3,2,1,4,3,4,3,3,3,1,752002,0,9,2,1,1,752002,3,5,10,10,5,0,10,5,5,5,10,10,7,0,10,0,7,99,99,99,0,99,99,99,99,99,5,1,9,4,4,3,3,5,0
"0000001188","SWE_2022","Sweden",1.0931,57,1,4,1,1,1,2,2,2,1,900,9,12,2,2,7,7,7,2,2,2,2,1,2,2,1,5,2,2,2,2,3,3,3,2,2,3,1,752001,1,9,4,2,1,752003,3,9,7,8,7,7,8,8,8,9,7,8,7,7,7,8,8,7,4,7,5,5,5,5,5,5,2,0,3,2,2,3,2,2,1
"0000000851","SWE_2022","Sweden",1.1008,62,0,3,1,0,7,1,2,5,1,752,0,1,3,2,7,4,7,2,1,1,4,3,3,2,4,8,3,3,4,2,3,2,3,4,2,4,1,752003,0,2,2,2,1,752003,3,3,6,8,0,5,3,0,5,7,7,8,0,5,6,0,5,3,10,8,0,5,8,0,5,8,2,1,2,2,3,3,3,3,1
"0000002097","SWE_2022","Sweden",0.7489,81,1,3,1,1,7,9,2,2,2,752,9,1,3,3,7,0,0,2,1,1,1,2,5,5,5,10,1,1,1,1,2,2,4,1,1,3,1,752001,1,1,2,1,1,752001,5,10,0,5,5,5,5,5,5,5,0,6,5,5,5,5,5,5,4,9,1,4,4,4,4,5,1,1,2,2,3,4,3,5,1
"0000001506","SWE_2022","Sweden",1.1008,46,0,4,1,0,5,4,2,3,1,752,1,1,3,3,1,99,99,2,2,9,9,9,5,9,9,6,2,2,2,3,3,3,2,2,2,9,1,999999,999999,9,4,3,1,752003,3,2,6,10,5,2,3,0,5,2,8,10,5,5,7,1,6,0,8,10,2,6,8,0,7,8,2,1,2,2,3,3,3,3,1
"0000000503","SWE_2022","Sweden",1.073,33,1,8,4,1,1,1,1,5,1,752,0,1,4,2,3,6,6,2,1,1,5,3,5,5,5,9,1,1,1,1,2,2,4,2,2,4,1,752001,1,2,2,1,1,752001,5,9,1,5,3,5,4,5,5,10,0,3,2,6,3,5,5,5,10,9,0,5,6,4,6,5,2,1,2,3,3,2,3,2,1
"0000000286","SWE_2022","Sweden",0.5247,73,1,9,4,0,7,1,1,1,1,752,0,13,2,1,7,0,0,1,1,4,4,5,5,5,5,10,1,1,1,1,2,1,2,1,1,4,1,752001,1,1,1,1,1,752001,5,10,0,2,8,8,1,10,5,10,0,1,9,9,1,10,5,1,10,10,0,5,9,1,7,0,1,1,1,2,2,2,1,3,1
"0000001123","SWE_2022","Sweden",1.1984,59,0,4,3,9,5,4,2,1,3,900,9,12,4,2,7,7,3,3,3,3,3,3,4,4,4,7,2,2,2,3,3,3,3,2,2,2,1,752006,0,2,2,3,1,752006,3,99,99,99,99,99,9,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,9,99,99,9,2,1,9,2,2,2,2,4,1
"0000001712","SWE_2022","Sweden",1.1008,64,0,3,4,1,5,2,2,4,1,752,0,4,2,2,7,4,0,3,3,3,1,3,4,4,4,5,2,2,2,1,3,2,3,3,2,3,1,752002,0,1,2,1,1,752002,3,6,8,7,3,5,5,2,5,6,8,7,2,5,6,2,5,0,10,10,2,1,7,1,7,8,4,0,9,3,2,2,2,3,1
"0000002066","SWE_2022","Sweden",0.7489,84,1,2,2,0,7,1,1,1,1,752,9,1,4,3,3,0,0,3,3,3,3,3,3,3,3,99,3,3,3,3,3,3,3,3,2,2,1,999999,999999,9,2,1,1,999999,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,0,2,2,2,4,4,4,0
"0000000042","SWE_2022","Sweden",0.7712,48,0,4,4,0,5,2,2,5,1,752,1,13,3,3,1,0,7,2,1,2,3,3,4,4,4,8,1,2,2,1,2,1,3,2,2,4,1,752001,1,2,2,1,99,999999,4,8,1,7,1,5,6,5,7,7,6,5,4,5,5,5,5,4,6,6,99,5,7,2,7,5,2,0,3,2,2,3,3,4,1
"0000001446","SWE_2022","Sweden",1.1008,55,0,5,1,1,1,3,2,2,3,752,0,18,1,1,7,5,7,1,1,1,2,4,2,2,5,8,2,2,1,2,2,1,3,3,2,4,1,752005,0,2,2,1,1,752005,4,4,1,10,3,10,9,2,7,5,6,6,5,10,9,3,7,4,5,8,1,7,9,1,6,7,2,1,2,2,2,3,3,3,0
"0000000377","SWE_2022","Sweden",1.073,27,1,8,4,1,1,2,1,2,2,752,0,12,1,2,6,0,5,2,1,1,4,3,5,2,5,10,1,1,1,1,1,1,1,2,2,5,1,752008,0,1,1,1,1,752003,5,5,3,7,4,5,5,3,9,8,4,4,7,5,5,4,8,3,6,9,0,3,8,1,6,7,1,0,2,2,3,4,3,3,1
"0000001558","SWE_2022","Sweden",0.7541,66,0,3,1,0,7,2,2,4,2,752,0,12,2,3,0,0,0,4,1,3,5,3,5,4,2,7,3,3,2,2,4,4,4,2,1,3,1,752003,0,2,2,1,1,752001,4,5,1,6,1,2,1,1,4,7,2,4,1,2,1,0,3,3,10,9,0,6,8,0,7,7,2,0,9,3,2,3,2,2,1
